track_id	source_ext	source_bytes	source_sha256	opus_bitrate_kbps	opus_bytes	opus_sha256	duration_ms	channels
dvorak-larghetto	ogg	11638603	c31c59ceb85632e78a69307b08bac8f5e2f7d48d1dd76ee6f93b311f28370ce4	128	6640361	ee55696d3179b2ac68e86244e1d0f2d7494ed454c4f7a5e42ec7e3887713de93	343396	2
dvorak-new-world-largo	ogg	14538509	ba3a97a55babe67965fc19d5227ed9e1a5ede5c73ec31d0feeaf274c448eedd6	128	12227874	f9c4fe0e7aafa154d697fbab75640ce7b146dbbf5bb9dda09548b4cd2e2247f3	694473	2
electronic-piano	ogg	4404656	acebbba390ed530b87151d1bf53a16924f783d77232e0f4d1401730b62310572	112	1279503	adcda9ababc56e45e8152ad563dde424008af45646c80ad4feff8fe6393adad7	77429	2
emotional-piano	ogg	3083809	78fd14ad3cb28e9f9f608f15efa1eeaceefde2f045db189b8d18d971d3f22c58	112	1484812	5ca27c99e3f36c58b16dd7027e1eff53b4e73dec088e9675259b70520bebf152	76809	2
end-of-hope	mp3	7315436	c5c9a612ff8650b62b4be6c9276263b7c21ec4bcf6f28d1ba73d0b29034ae12a	96	2760943	c14276d785b6164ca7e07d475b6de00c9fe10b34b28c3c4d2c9c07bca228632c	183046	2
erhu-erquan	ogg	2986495	7e80091253b3fba7a9a5fca3bddbab6727c419e8ec016d2d8d18602301f704ac	96	3531822	5a927108ade209e18c184ac954c23992f25602311cba9e21ddda0784fe90a958	268150	1
erhu-river	ogg	3764321	ad5d178c66dceac6ae259bcd4e31af40472f016600984bb5f6eb1d3bb4c2dcd8	96	4111316	37be996dd326beb9fb0fcab2c5dde6872ade5bebf4d8bc8840e03caa75e52eb2	301971	1
exploration	mp3	5070109	87da190e7da3aa628235b11afccb6a1b25d73e65057b8616b6ff2332799de907	96	2578017	f24879aaff485beb18670cf3c22b68952c2bf8103887fadb4fee57129c604492	211259	2
fairies-talking	ogg	674825	309ad4dce53f52293bb054396e747ac775deda194564931b0444ec87106ed3fc	96	1605048	24aea1791f49c7c43cf98750d344b797fd8f6344385dc39c836505330625a181	110069	2
faure-berceuse-op56	ogg	2085710	0f03a7bcd856c01a4534ac8b82b9b512df6bea5b6679c089e9f20786fc240235	128	4163843	cabc98f2c6c19208404a174d5b182ae7fdf817877ce0761ed7fbfe671c3fa88a	214631	2
faure-elegie	ogg	10821110	f4256bdccdc7d7ac0e547f571c6e8137b8de8cbdd604bada417a7cb89ab5ccc0	128	7451153	9ea6cc223106e72665147a24480762dc46134ea0a7109cb8489b3eb177fdbc14	425679	2
game-bgm	ogg	3997545	1b18c8e9af32cf05efbda0d40d22c822dad328b370d8bfcd70059e560d98cd40	96	2952106	62add1cb30de71e216757b578446daf067421c6e0af7a45cd28d29fd9a8659c0	237209	2
gaohu-linked-buckles	ogg	3084323	7d039d8a9b720237e900ba1c6c244ba307eb0af5ae78b9e9b78d795410010a0d	96	2939236	85ce293b4bc858fc5aa8649396ee29c73f21ee8e0591f2a681ba40074edeed53	225430	1
gaohu-rain-banana	ogg	3413542	63d4a70bf7f56b06d4c3c800b8c1fe5c974d6a320209b2d4a8d793b919f51b46	96	3335265	0a95c08cd7541a061527e2c710dd3b572833829100f8135de6ad12f0cf9c894b	254567	1
glazunov-menestrel	ogg	4198169	2e26d733bfffbd489b1c2447a3780ca908ffe0c6d790f9fb47a7c465fc7f6fab	128	3824474	6e410564240c5dd65732b4e26be5254fe6542448b61fb13887628bc576ed508b	232041	2
grieg-piano-concerto-adagio	ogg	6913372	7f96d1d15f77b9078bf3ef1f0aac37c6b53972bb3b1e59a9f9aab3d7c28c090f	128	6357901	e128f4afd0c5d872acf5f8427504022b098b52682d0db384faf2e589c16d605d	381177	2
guitar-anonymous-romance	ogg	3937515	d85885d97a04f6b85eae032b93f20b941470d7356ee869c7a90175b5ea43f3b8	112	2604780	2199c9db45e188d1c212073e03b6a5710d13009711b6be76c56d4515fdde9019	167167	2
guitar-el-noi	ogg	3756409	71d69f132846a8470db88554b7a6e6665b8f53675911d0c5264e56cfc6a73b07	96	1711190	0d32ec8326995d0314f09716513a2db3701982524438eeb3c3f2f62e27a6418e	132665	1
guitar-pachelbel-canon	ogg	2264836	a0898ca3ab01f54e4ea7f798adee48ca88fad34dcd2d4d577e65868a050e3ae4	112	3254967	551e1ae505317a54476d7ec3c97cc38d71a99ca47c1733a1dbb13e0bf85dde1d	201074	2
guitar-solo	ogg	558882	d6ff6cafd3025db2e2215b32e3e7e6411fa08a8d2e0fca7c3353b5a4a82523a5	112	623690	4644713ff11e299c07ed10dfa77e635aa2c47a318fd9f9ff5008f935d187861c	42014	2
guitar-sor-op31-1	ogg	4299100	c29382bd4dcd109c0cf2e1a6d287100ee3f63f5b79ed4cae4016b8b30a952662	96	1076295	afa488873eb2e03bb28c6f7804ea35a18fff502e680c7629c01c4ef8fd7c6093	81185	1
guitar-tarrega-gran-vals	ogg	5166199	4aaf0b14d7aa79f5e11500217ab3272997c8aff89dfb5695565b1356dfb846ec	112	3373794	4f721a80cc5f554f37f3bc37492b32d4efed341dfaf3858a929e7ec35822e1e7	182325	2
guqin-yangguan-sandie	ogg	5390794	a8ba709b4f2642a9acb6db355896657bf03cbd441832828d84a8477198188d4d	128	6180211	25229efa7042d5a34cef89dd952740a500ee738c7d48660c0f55cfde6d10074d	350102	2
guqin-zuiyu-changwan	ogg	4412744	047c95538c2b37c6bcc4f771b9a804981dff408b56b19b6800fd78154f4bb7d0	128	5075289	dbb0ff17f7f8da3a91ebf51dd0079162380a07afba98d0d268dd5d9a92860dfe	286964	2
handel-fitzwilliam-three	ogg	13479256	85793164d689f7d5576f654f30cb4e4952a2ed56b4c5e953e99bd834e1168dfa	128	12028104	8338418782333858fb62d641cf591ea37c3a72e60f2e310fdb8ef70ae79ceef2	666299	2
harp-meadow-thoughts	ogg	2396007	9c55cfadb5acca6ef9ca81bf89d343b13f2b09984d45ae520cf877f1f9ad4404	112	2243347	644e385c5e28c976dae9ecb5d75dc3224cd834d904e9d82025d86030705c294b	149753	2
haydn-lark-one	ogg	3674746	b355d0857ba7ef6f235fbac9b758c4978a7e99ea8f0feacdedf2cddd876bf7dc	128	6626157	d6b719eea200d6c60743dd32ceb0d3729572e657c9e195b647c5803d7beedb0e	371684	2
haydn-lark-three	ogg	2203460	f1d11420a169ce2802510a110fa0b6d03c047beec4292fa4c8a204ea8b4dfd78	128	3919395	a6ebd402539eb343ff63707e1ea884a53fd68effa8010b9a4bf3342ddf56d964	226630	2
incompetech-starry	mp3	8055149	2556b917bc6dd030ab2f300ff581cd2d3182e9254cd41ece67d34d5560ca95ab	96	2780183	2f8b23b156ad30f16408b4d81d1912795171c7b7efd100c3002fc860c8cbb906	198446	2
indieteur-revelation	mp3	3395007	b6111a64fa948e76b01d08fc5de53177885a8d8db0dea65330946760892feb43	112	1318671	85294ce54960dd047f7a03c2b2646fbed03f5576e94a17184308b6ff78707085	84817	2
into-stars	ogg	98076	8ae933cfc8f81cc5b2f5b545eff07f41e56e6768f32c23ef79951892c25b61df	96	348708	d3789413a532ac4bdbb59545a2cd5ec18153bbaf15c83a026a26c6f2fbd08d59	17073	2
jazz-avant	mp3	1752502	3aa42a82d81af252db50d9b128a27b758d4454bebcab0c9ea05ea2563b654083	112	729403	1b8553196d3d49ab6a4428ce50180e5be6b44fdd27245e09c1b9059237f07ce4	41386	2
jazz-brunch	mp3	10341722	9e980a5a5ff7663d7f5ac22209190f34f1df465c5a6b588dd2c0bcbfc217e380	112	4992558	17a50b9260a7633c4bee7c1986e04dd309fb23b5251f46d075c34909fac110e0	323056	2
jazz-dont-care-blues	ogg	1789843	5e42f06c8820739e725464362619391bd1a4fb785409ad63567c21427a6ab746	112	1975423	d92e8cf6ee2954504365996337a3fdaf1f8513af8bade9c93e12e76c0dab3a72	192247	2
jazz-memphis-blues	mp3	7233645	93ec2768eed7ee82ec7837ef8e3ce7ef44b8736426bb6904c3c2b7a2363119ae	96	2474717	e47d266a1ee864a17e76556d9d61ff546cb954ea5d7503ac57da9bfb5730f1a1	180782	1
jazz-park	ogg	2088081	33ab712df360103bfc7b70b3626d4a1e7dc4a925319e69ee6534cf1977ef77db	96	2624870	15e8ec00ca2fe5739005d58d0a0502c907d69e348327d5335e30fca8d384c847	205730	1
jazz-samba	mp3	6070802	d993cbee80bba09af9c0b7eb92df80729ac68940059c6844f60e7f33f25c5bb1	112	3712661	36ce8b707a5ad4f795d1320d23e05037dd29a32df2aa6f7c9f0ff466c70a3a4d	248536	2
jazz-simple	ogg	1369162	97f967ff80cc68befdd3b8b195e18219e740cf7036ce8d38d9196765f4e59592	112	1201102	99c674901e8138a21f1a83c6dc696d3447b4feb981ff60698bf5f403572bd7e5	72009	2
joth-contemplation	mp3	2405271	283962d3a975c93613c46cda30c9f0816176ae3e2899f961591a49e2d41b4bf3	96	1969370	6f5129d04224103b25405aa4a70296eb9430aca631174fce36afe0a3c7684964	120006	2
just-as-soon	mp3	8307097	12018b3314e61df5df9f078f9b5415f55b7d553520641eaaa202ee6ae98ba5f6	96	3010965	540fc4d134bb05f6af5f2168b85b46b83e1fb6d73562a17a0d9c8544577e8d07	228108	2
kumasi-groove	mp3	8440244	93c14465db03b6d8b8da4282a9252d739463963d32c30fd21357fbad28c26250	96	2879253	67eab0ff832659a517f1058bda6e87ef5357a57aadf547cfa33089dd87d91baf	222622	2
lofi-again	ogg	2419417	d3b3410a186d45dadbcf87a8072b5a7f3b3f5a11fe38d9a7e9bdb3f66d5d86fa	96	1101774	e6930b91be7a9e209feacbec0ac06d315b4be6866e0abeacd49dff5d7fd3e1ca	87819	1
lofi-caden-currie	mp3	1411447	970ad6e607231cd0b86fc98e534daf3909d45fefca95b143b78e03b8d953013c	96	1098295	7866b02e52ef1c11b906f3e231858e1b06d2a62921d008a6491534e868d2d631	88163	2
lofi-de	ogg	17617	b77045a9cb266ab078de8143d0b053d91bc4c68ae8efdb31ce962fa17b67e8e9	96	21795	d1129a862c6f40550890846f685b7ab91859e8edf8ca283816020c0c830f128f	1799	1
lofi-hiphop	ogg	1532926	8641e8203d0e7dc06db0276b69fc15f59e9f45faf76d2d647bc076a3339c1ef1	96	2023513	14420e3801c3cd73f9aa11ffe8c15288059903fb02cd2775029a3b28c68dfe9e	150136	1
lofi-music-001	wav	43964336	6b0d6ed343c73ccd8d1adbc93643e7c53438fbf2942b20d72f4fdc5051bc1cfa	96	1945071	8385762b10e1e5530a819cabac7c981505ecc9a1179687fe72425e70534df831	166160	2
lofi-perspective	ogg	2817261	35b2557f2f0ea17d046960d204c6ad04e859b518b9fe7f02c91e9b68215b0825	96	1949981	6319fffe7e4c5db27c37390a86b01a0e23c26ff85bf54746c94cec94fb2a4bec	137286	2
lofi-upbeat-raspberry	ogg	2907813	a0a38ef1990bf98f82bc1d915440b951e0dce327ee8a2efd49562557a3c390c3	96	1693203	6535c1cf6f25363b4d1ca51323cb45b0d08e25cc106b115b07f91c4350674f27	133558	2
lyrics-auld-lang-syne	ogg	1943425	0d277de969ce02959923ec32fd94897a6791cf183fd954198d5e02166e36fb04	128	1879117	19510f4dc4adf5a0007ade3c4f690cf7612e4bd7e365b605e415ef55928d7e62	141555	2
lyrics-debussy-ariettes-four	ogg	6246864	5dee2281e7e9a15150fd9c5ee813983f5f46daa873a21c9fc37e07e1dee50733	128	3310061	d6d24cfd807467a165cca1052805d87a52dec995a7233872f1381f169e4de887	193186	2
lyrics-debussy-ariettes-two	ogg	5037698	d0c9e29ccee698dea830f3e3b7ac4fea7b8268e32ddad378d92bd3e42e9ead6e	128	2678525	ccaa78a55c2ef2adea102697854e815320461ca5ca4d447b3a1caf2b8c1c6a70	155811	2
lyrics-frankie-johnny	ogg	686626	42c595a61087df89d30857bd8069006f4e165d73e0dc49c62b90d212403bcc75	128	1819363	e19cd39cbaba2547337affab40c10e611d4dc0b631929ac5b6dfa027d89b951c	106049	2
lyrics-kentucky-home	ogg	1359436	c042440c665514a47b3483e6fb1c512bb76b620231bd5020f5a5cb4b707df7b9	128	1839994	87959d856235e44da893408ea4d396dbafe734f88dc387b081a660ccf7593118	110351	2
lyrics-mozart-luise	ogg	1682793	d6abb902f2e43419b8f68d28f823dcd11a76ef374c02a564d4f66f544d0a7661	128	1670663	19ec53c28eb51dfb514689e1e3397a1e774e7f336896e070e9de4ed309739e7b	95332	2
lyrics-mozart-violet	ogg	389419	2f7b6c238b6028723c6f0f118cb4410d18ab42db5fb6607ca07dcf78ec9f6cd2	128	504880	54a022b445aa7dc722865d81afb8d04b16f1c9f49f2062e98a4fa4526cb48c46	30009	2
lyrics-old-black-joe	ogg	24371181	cad46b814e9cefebcac12f41a5d5d7074cd176d298e8cb3b8da7a30bc0799a4d	128	3868692	f459c5e6356109af8e9af1eb964487fcc9d93412d3365a424a2d099b155aa8b0	217671	2
lyrics-old-folks	ogg	3793472	830f8f228a9d0afd785ce19f8917110d0da4dd3b5ecdc7f1f9a6ac30ca306918	128	3370672	9be1db3fc6ddb18b15ededc3c854c156a3949370e41a825a5f526b6ce195ac02	241964	2
lyrics-perfect-day	ogg	1116270	1c6da3388654291b5790345e17b4a819e175ae15a9f5175fdfe7cb8ea591e0bf	128	3889272	476b144751fbbcd02be681f2256a4b472dbc869e58ddbe1a1bc443caaf051ea3	165757	2
meditation-impromptu-one	mp3	7042622	ac1332a12fe020cbeee206c7f33a82e29109d5ce63636e3302454e3bdfc36187	96	3288263	931e7a29ff80c957eb28fbc15ac3e21c8acd5d8545718f253c2d478d5690a252	212800	2
meditation-impromptu-three	mp3	8423717	91a74559a209eeeb6c8057bd3403218a39563b6b148a015d7d3c2c8204d595c8	96	3878811	53078726dcc9bdf6c16461de69684c9e939dc071d4cd00c311259de4f1fe9a99	255223	2
meditation-impromptu-two	mp3	8261798	4e7ead76cfdda0979ff7d771fbbc3dbb312ca80ce25b78f3cdcaef07fcc7c2da	96	3873296	aa44854a065a1734e792adde59a6bdc12aa8ab693b509e3b5dea3ae12255f191	249084	2
mendelssohn-nocturne	ogg	8022589	d72ebd40761d93dcd6ae40249f2d662655496a4af191e4c0661f2c6933888459	128	4310961	b767937e9204b94296f8466b74d089a5fea32e37456c0c68a0833f74727093f6	314059	2
mendelssohn-scottish-adagio	ogg	6257715	d0e525481f773fd6478c7e3f09c5d760348a7fd22a2ba425a7ce313f20ed6035	128	10096303	1a9cbd2ad52d916c18aab673146c909cb89fd9cc3124cc881cb4e3d1e5c56b20	571960	2
mendelssohn-venetian-gondola-30-6	ogg	3342218	98f975197dd911b7c9d1800115866d1bef87efc3e54f7493b6f66ede6fd3e844	128	3454848	b106796ceddeb838f28e8434af9c7bcef11d629014901c5254c2072de97ae56f	185818	2
modern-piano-almost-f	mp3	78644096	9c35f03fd6a747baed3f6a7e0a39fe43483f174ad80aaad73cc18e8472c50641	112	30260180	9ca7da5f23a15d26257076f7cd964d21b0225e39a2341b1d309948057b8529c0	1962006	2
modern-piano-at-rest	mp3	8264831	ec30f84d2acd6ddaefbb16246b050ba89e26e7396a2d48d7e0d0eccaff51f141	112	3323542	2d053eccbe8a16d0133b66084c60d58c3964b730aaad91b6fc4a178c4e5593cc	206506	2
