"asset_path"	"bytes"	"sha256"	"staging_source_path"	"staging_source_sha256"	"upstream_path"	"upstream_sha256"	"exact_match"	"upstream_repository"	"upstream_commit"	"upstream_declared_license_families"	"per_file_license_status"
"app/src/main/assets/sounds/animals/owl.mp3"	"97309"	"7fcd61d5953f564930220bc2579d6071068977f92c7bf5ed6117a57112c55a82"	"public/sounds/animals/owl.mp3"	"7fcd61d5953f564930220bc2579d6071068977f92c7bf5ed6117a57112c55a82"	"public/sounds/animals/owl.mp3"	"7fcd61d5953f564930220bc2579d6071068977f92c7bf5ed6117a57112c55a82"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/animals/seagulls.mp3"	"519900"	"ceae3d3a3c57e6c383c86e4a427b538379299133ba595e3b4f40e051886c13a8"	"public/sounds/animals/seagulls.mp3"	"ceae3d3a3c57e6c383c86e4a427b538379299133ba595e3b4f40e051886c13a8"	"public/sounds/animals/seagulls.mp3"	"ceae3d3a3c57e6c383c86e4a427b538379299133ba595e3b4f40e051886c13a8"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/animals/sheep.mp3"	"716640"	"e1f144b6cbbaf736c83372edbeee7aba65eba215e4789d0670eaa7dc6ad135fa"	"public/sounds/animals/sheep.mp3"	"e1f144b6cbbaf736c83372edbeee7aba65eba215e4789d0670eaa7dc6ad135fa"	"public/sounds/animals/sheep.mp3"	"e1f144b6cbbaf736c83372edbeee7aba65eba215e4789d0670eaa7dc6ad135fa"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/animals/whale.mp3"	"360552"	"e88047b74a6566e07994454d5d6c5ab5ca400485d61d0ee74a5218184187dc17"	"public/sounds/animals/whale.mp3"	"e88047b74a6566e07994454d5d6c5ab5ca400485d61d0ee74a5218184187dc17"	"public/sounds/animals/whale.mp3"	"e88047b74a6566e07994454d5d6c5ab5ca400485d61d0ee74a5218184187dc17"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/animals/wolf.mp3"	"587749"	"b87652f48a9e24bd47a0bcf18b3e8f61368521148bdb384c908677a460ae56c6"	"public/sounds/animals/wolf.mp3"	"b87652f48a9e24bd47a0bcf18b3e8f61368521148bdb384c908677a460ae56c6"	"public/sounds/animals/wolf.mp3"	"b87652f48a9e24bd47a0bcf18b3e8f61368521148bdb384c908677a460ae56c6"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/animals/woodpecker.mp3"	"167784"	"b2c66c84d6d9ef6d9cc6d064d2da7b9068f994d1e18080f6a62deaa786b18eaf"	"public/sounds/animals/woodpecker.mp3"	"b2c66c84d6d9ef6d9cc6d064d2da7b9068f994d1e18080f6a62deaa786b18eaf"	"public/sounds/animals/woodpecker.mp3"	"b2c66c84d6d9ef6d9cc6d064d2da7b9068f994d1e18080f6a62deaa786b18eaf"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/nature/campfire.mp3"	"3245619"	"9625b15c7f6a4a2d16db937f0e1042762421f9a3ab74f60235bd63654bba13db"	"public/sounds/nature/campfire.mp3"	"9625b15c7f6a4a2d16db937f0e1042762421f9a3ab74f60235bd63654bba13db"	"public/sounds/nature/campfire.mp3"	"9625b15c7f6a4a2d16db937f0e1042762421f9a3ab74f60235bd63654bba13db"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/nature/droplets.mp3"	"798168"	"d21f0af60663a03b477739a425ddc59be394ff60ddd1a877bff280b352a57d77"	"public/sounds/nature/droplets.mp3"	"d21f0af60663a03b477739a425ddc59be394ff60ddd1a877bff280b352a57d77"	"public/sounds/nature/droplets.mp3"	"d21f0af60663a03b477739a425ddc59be394ff60ddd1a877bff280b352a57d77"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/nature/howling-wind.mp3"	"522840"	"dd00c875c58c033d2f3b94e247d2b5a366ed529a659cc2d19e00dd84ad0e464d"	"public/sounds/nature/howling-wind.mp3"	"dd00c875c58c033d2f3b94e247d2b5a366ed529a659cc2d19e00dd84ad0e464d"	"public/sounds/nature/howling-wind.mp3"	"dd00c875c58c033d2f3b94e247d2b5a366ed529a659cc2d19e00dd84ad0e464d"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/nature/jungle.mp3"	"4077048"	"a0ac0b48a8e28d3dde17203e386a722afafe057d1b5d1fb5d13918175a440335"	"public/sounds/nature/jungle.mp3"	"a0ac0b48a8e28d3dde17203e386a722afafe057d1b5d1fb5d13918175a440335"	"public/sounds/nature/jungle.mp3"	"a0ac0b48a8e28d3dde17203e386a722afafe057d1b5d1fb5d13918175a440335"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/nature/river.mp3"	"3895214"	"b0360cd39425a23f7957a152ec61113226f423a9e2e08071d5f37200357e6289"	"public/sounds/nature/river.mp3"	"b0360cd39425a23f7957a152ec61113226f423a9e2e08071d5f37200357e6289"	"public/sounds/nature/river.mp3"	"b0360cd39425a23f7957a152ec61113226f423a9e2e08071d5f37200357e6289"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/nature/walk-in-snow.mp3"	"925248"	"11d89616a1fff14d3c8c57efd88d8d1f66189a2105b13b22b63d886e10e8308c"	"public/sounds/nature/walk-in-snow.mp3"	"11d89616a1fff14d3c8c57efd88d8d1f66189a2105b13b22b63d886e10e8308c"	"public/sounds/nature/walk-in-snow.mp3"	"11d89616a1fff14d3c8c57efd88d8d1f66189a2105b13b22b63d886e10e8308c"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/nature/walk-on-gravel.mp3"	"1148568"	"0029d593b2803f035912a4695b499df60d23333e2781f848b243a0b35f5dc16e"	"public/sounds/nature/walk-on-gravel.mp3"	"0029d593b2803f035912a4695b499df60d23333e2781f848b243a0b35f5dc16e"	"public/sounds/nature/walk-on-gravel.mp3"	"0029d593b2803f035912a4695b499df60d23333e2781f848b243a0b35f5dc16e"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/nature/walk-on-leaves.mp3"	"310632"	"a7f49dc2253c7ce58399865d518f947e377fcf6e78e0d53b270c3497d4021c52"	"public/sounds/nature/walk-on-leaves.mp3"	"a7f49dc2253c7ce58399865d518f947e377fcf6e78e0d53b270c3497d4021c52"	"public/sounds/nature/walk-on-leaves.mp3"	"a7f49dc2253c7ce58399865d518f947e377fcf6e78e0d53b270c3497d4021c52"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/nature/waterfall.mp3"	"551904"	"46d0848f5876d0f461e8439f812464742710f5f6d236baa977f382d794c60b0a"	"public/sounds/nature/waterfall.mp3"	"46d0848f5876d0f461e8439f812464742710f5f6d236baa977f382d794c60b0a"	"public/sounds/nature/waterfall.mp3"	"46d0848f5876d0f461e8439f812464742710f5f6d236baa977f382d794c60b0a"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/nature/waves.mp3"	"2347690"	"40c670e678b5ee19ff67a8c322490b1f7d2d53124cf9e8b07efd329138aaa8f8"	"public/sounds/nature/waves.mp3"	"40c670e678b5ee19ff67a8c322490b1f7d2d53124cf9e8b07efd329138aaa8f8"	"public/sounds/nature/waves.mp3"	"40c670e678b5ee19ff67a8c322490b1f7d2d53124cf9e8b07efd329138aaa8f8"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/nature/wind-in-trees.mp3"	"1294948"	"b29f775dda9789004aaceee392e124eaa35c0386d27f99b93a639185d98f6b4b"	"public/sounds/nature/wind-in-trees.mp3"	"b29f775dda9789004aaceee392e124eaa35c0386d27f99b93a639185d98f6b4b"	"public/sounds/nature/wind-in-trees.mp3"	"b29f775dda9789004aaceee392e124eaa35c0386d27f99b93a639185d98f6b4b"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/nature/wind.mp3"	"1606823"	"556ec1d90038aa92f754de84d58e8973693836b1e0358834536ca7824f40c973"	"public/sounds/nature/wind.mp3"	"556ec1d90038aa92f754de84d58e8973693836b1e0358834536ca7824f40c973"	"public/sounds/nature/wind.mp3"	"556ec1d90038aa92f754de84d58e8973693836b1e0358834536ca7824f40c973"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/noise/brown-noise.wav"	"913096"	"b7e4209f2bb4c2ca37e7cf0b21393e2264703d43bea36b4b5c837b8496bbe578"	"public/sounds/noise/brown-noise.wav"	"b7e4209f2bb4c2ca37e7cf0b21393e2264703d43bea36b4b5c837b8496bbe578"	"public/sounds/noise/brown-noise.wav"	"b7e4209f2bb4c2ca37e7cf0b21393e2264703d43bea36b4b5c837b8496bbe578"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/noise/pink-noise.wav"	"1676972"	"075eecefd60c4103da3ec8672db1c96ba54f073f8a5bc4e7cc1b587c96854fb4"	"public/sounds/noise/pink-noise.wav"	"075eecefd60c4103da3ec8672db1c96ba54f073f8a5bc4e7cc1b587c96854fb4"	"public/sounds/noise/pink-noise.wav"	"075eecefd60c4103da3ec8672db1c96ba54f073f8a5bc4e7cc1b587c96854fb4"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/noise/white-noise.wav"	"1676232"	"02ccb2013118b57c76607f7e3e5d9d479e5a9aaa7868e1a07194cde77c0ea6dd"	"public/sounds/noise/white-noise.wav"	"02ccb2013118b57c76607f7e3e5d9d479e5a9aaa7868e1a07194cde77c0ea6dd"	"public/sounds/noise/white-noise.wav"	"02ccb2013118b57c76607f7e3e5d9d479e5a9aaa7868e1a07194cde77c0ea6dd"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/places/airport.mp3"	"4501440"	"9bb9a5d0426c1d865ea9a66d06bc81d63ef40bb418b48bc3819850b95000c9c0"	"public/sounds/places/airport.mp3"	"9bb9a5d0426c1d865ea9a66d06bc81d63ef40bb418b48bc3819850b95000c9c0"	"public/sounds/places/airport.mp3"	"9bb9a5d0426c1d865ea9a66d06bc81d63ef40bb418b48bc3819850b95000c9c0"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/places/cafe.mp3"	"1776720"	"04b818f9e7c31d57c7f0d522bcf7d9f708c728f046d009953e4fbc18723a0300"	"public/sounds/places/cafe.mp3"	"04b818f9e7c31d57c7f0d522bcf7d9f708c728f046d009953e4fbc18723a0300"	"public/sounds/places/cafe.mp3"	"04b818f9e7c31d57c7f0d522bcf7d9f708c728f046d009953e4fbc18723a0300"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/places/carousel.mp3"	"2326344"	"cd1d17f381c10b3a9adb966e34786f150241c424cf279d2c98d0bba6df16e750"	"public/sounds/places/carousel.mp3"	"cd1d17f381c10b3a9adb966e34786f150241c424cf279d2c98d0bba6df16e750"	"public/sounds/places/carousel.mp3"	"cd1d17f381c10b3a9adb966e34786f150241c424cf279d2c98d0bba6df16e750"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/places/church.mp3"	"772224"	"c71217c3b55113b057ee1d82e57b173be184d68b1e3cf53b3fcc17b8792f69ec"	"public/sounds/places/church.mp3"	"c71217c3b55113b057ee1d82e57b173be184d68b1e3cf53b3fcc17b8792f69ec"	"public/sounds/places/church.mp3"	"c71217c3b55113b057ee1d82e57b173be184d68b1e3cf53b3fcc17b8792f69ec"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/places/construction-site.mp3"	"1571208"	"51309aadc58e78d0fdba194cfbeb7dfe84fbfba430899e5df4d8b884aadf18eb"	"public/sounds/places/construction-site.mp3"	"51309aadc58e78d0fdba194cfbeb7dfe84fbfba430899e5df4d8b884aadf18eb"	"public/sounds/places/construction-site.mp3"	"51309aadc58e78d0fdba194cfbeb7dfe84fbfba430899e5df4d8b884aadf18eb"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/places/crowded-bar.mp3"	"855192"	"3afbd498ed30d84b5050878ed1656eebb378e69b4d9c62b15615a42ffb8fd5ab"	"public/sounds/places/crowded-bar.mp3"	"3afbd498ed30d84b5050878ed1656eebb378e69b4d9c62b15615a42ffb8fd5ab"	"public/sounds/places/crowded-bar.mp3"	"3afbd498ed30d84b5050878ed1656eebb378e69b4d9c62b15615a42ffb8fd5ab"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/places/laboratory.mp3"	"384384"	"bc07a653b11b7bd43959124aa5d946613735f2ad130856b43535b305a3ff09af"	"public/sounds/places/laboratory.mp3"	"bc07a653b11b7bd43959124aa5d946613735f2ad130856b43535b305a3ff09af"	"public/sounds/places/laboratory.mp3"	"bc07a653b11b7bd43959124aa5d946613735f2ad130856b43535b305a3ff09af"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/places/laundry-room.mp3"	"737186"	"b24f418d7d1b931312944f2383fcca0f56fe5c397b8e8571cc3ab1b27f701da4"	"public/sounds/places/laundry-room.mp3"	"b24f418d7d1b931312944f2383fcca0f56fe5c397b8e8571cc3ab1b27f701da4"	"public/sounds/places/laundry-room.mp3"	"b24f418d7d1b931312944f2383fcca0f56fe5c397b8e8571cc3ab1b27f701da4"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/places/library.mp3"	"3825455"	"95095ef77ed7f1d1c2550b6f39d95cde31f72b37d8023c1dfd7c22931d84fe05"	"public/sounds/places/library.mp3"	"95095ef77ed7f1d1c2550b6f39d95cde31f72b37d8023c1dfd7c22931d84fe05"	"public/sounds/places/library.mp3"	"95095ef77ed7f1d1c2550b6f39d95cde31f72b37d8023c1dfd7c22931d84fe05"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/places/night-village.mp3"	"2282322"	"9f012d72f5923208c223065d727a01afecc7d3253064c2e868dc658c33369f8a"	"public/sounds/places/night-village.mp3"	"9f012d72f5923208c223065d727a01afecc7d3253064c2e868dc658c33369f8a"	"public/sounds/places/night-village.mp3"	"9f012d72f5923208c223065d727a01afecc7d3253064c2e868dc658c33369f8a"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/places/office.mp3"	"1965408"	"32691ad3d1f0cd6175a4e648ad15c5fd354ad0e59a3ce0b246fd7cf89d9a4169"	"public/sounds/places/office.mp3"	"32691ad3d1f0cd6175a4e648ad15c5fd354ad0e59a3ce0b246fd7cf89d9a4169"	"public/sounds/places/office.mp3"	"32691ad3d1f0cd6175a4e648ad15c5fd354ad0e59a3ce0b246fd7cf89d9a4169"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/places/restaurant.mp3"	"3552736"	"e4e7c25aa81c25bcae0ef010b3fecbdf08371b8af675ecd29972d7a561ddecaa"	"public/sounds/places/restaurant.mp3"	"e4e7c25aa81c25bcae0ef010b3fecbdf08371b8af675ecd29972d7a561ddecaa"	"public/sounds/places/restaurant.mp3"	"e4e7c25aa81c25bcae0ef010b3fecbdf08371b8af675ecd29972d7a561ddecaa"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/places/subway-station.mp3"	"2243112"	"4b749d4c6d9f9a9b09744325bc358eca80440ba98debdd1ca69a8fcc3cc6dade"	"public/sounds/places/subway-station.mp3"	"4b749d4c6d9f9a9b09744325bc358eca80440ba98debdd1ca69a8fcc3cc6dade"	"public/sounds/places/subway-station.mp3"	"4b749d4c6d9f9a9b09744325bc358eca80440ba98debdd1ca69a8fcc3cc6dade"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/places/supermarket.mp3"	"2315472"	"a33a739ef44a4794d5c0b58b93057312f85d628eac19e45fcb57c70a420f8b66"	"public/sounds/places/supermarket.mp3"	"a33a739ef44a4794d5c0b58b93057312f85d628eac19e45fcb57c70a420f8b66"	"public/sounds/places/supermarket.mp3"	"a33a739ef44a4794d5c0b58b93057312f85d628eac19e45fcb57c70a420f8b66"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/places/temple.mp3"	"1558056"	"680ffbb188ac4068ab775d9da505b0dc6a1fac2e424b9f1ed6d857574f36c44c"	"public/sounds/places/temple.mp3"	"680ffbb188ac4068ab775d9da505b0dc6a1fac2e424b9f1ed6d857574f36c44c"	"public/sounds/places/temple.mp3"	"680ffbb188ac4068ab775d9da505b0dc6a1fac2e424b9f1ed6d857574f36c44c"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/places/underwater.mp3"	"526008"	"addd91f799f3b77d8032c32745a0c039804502eb1c65039790dae66428e27164"	"public/sounds/places/underwater.mp3"	"addd91f799f3b77d8032c32745a0c039804502eb1c65039790dae66428e27164"	"public/sounds/places/underwater.mp3"	"addd91f799f3b77d8032c32745a0c039804502eb1c65039790dae66428e27164"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/rain/heavy-rain.mp3"	"541741"	"6910161b347a4f616bc42d0b3118982c243d149fe45e55fef74c9a9e1aa08560"	"public/sounds/rain/heavy-rain.mp3"	"6910161b347a4f616bc42d0b3118982c243d149fe45e55fef74c9a9e1aa08560"	"public/sounds/rain/heavy-rain.mp3"	"6910161b347a4f616bc42d0b3118982c243d149fe45e55fef74c9a9e1aa08560"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/rain/light-rain.mp3"	"3775087"	"967eab5ddc2b84808a05fea757460d51461e9dc56e72a3d1490bbb58e7bc6578"	"public/sounds/rain/light-rain.mp3"	"967eab5ddc2b84808a05fea757460d51461e9dc56e72a3d1490bbb58e7bc6578"	"public/sounds/rain/light-rain.mp3"	"967eab5ddc2b84808a05fea757460d51461e9dc56e72a3d1490bbb58e7bc6578"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/rain/rain-on-car-roof.mp3"	"245005"	"5e16d3e97c97a3a130d13a1300d5ccdd3ed8b7788dc9f76262ead0e4eb8a07d7"	"public/sounds/rain/rain-on-car-roof.mp3"	"5e16d3e97c97a3a130d13a1300d5ccdd3ed8b7788dc9f76262ead0e4eb8a07d7"	"public/sounds/rain/rain-on-car-roof.mp3"	"5e16d3e97c97a3a130d13a1300d5ccdd3ed8b7788dc9f76262ead0e4eb8a07d7"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/rain/rain-on-leaves.mp3"	"697080"	"66669f1e4f90b94016cd3287f7c3b18fd5b76dff7939617b3ba5ec7c92b587ac"	"public/sounds/rain/rain-on-leaves.mp3"	"66669f1e4f90b94016cd3287f7c3b18fd5b76dff7939617b3ba5ec7c92b587ac"	"public/sounds/rain/rain-on-leaves.mp3"	"66669f1e4f90b94016cd3287f7c3b18fd5b76dff7939617b3ba5ec7c92b587ac"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/rain/rain-on-tent.mp3"	"1494072"	"427d0a06042c5154345ed95de49b2aebf465716766f64891e49f87c3e7cde787"	"public/sounds/rain/rain-on-tent.mp3"	"427d0a06042c5154345ed95de49b2aebf465716766f64891e49f87c3e7cde787"	"public/sounds/rain/rain-on-tent.mp3"	"427d0a06042c5154345ed95de49b2aebf465716766f64891e49f87c3e7cde787"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/rain/rain-on-umbrella.mp3"	"1040122"	"f31a565bdf853fbf6baba8495fdfed91f161c55756540819ee13dbbca98ab8c0"	"public/sounds/rain/rain-on-umbrella.mp3"	"f31a565bdf853fbf6baba8495fdfed91f161c55756540819ee13dbbca98ab8c0"	"public/sounds/rain/rain-on-umbrella.mp3"	"f31a565bdf853fbf6baba8495fdfed91f161c55756540819ee13dbbca98ab8c0"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
"app/src/main/assets/sounds/rain/rain-on-window.mp3"	"838145"	"781add053a83a0a9ac2a6ee2ccc937fed24872d479830c0c98cd70ed03689fe9"	"public/sounds/rain/rain-on-window.mp3"	"781add053a83a0a9ac2a6ee2ccc937fed24872d479830c0c98cd70ed03689fe9"	"public/sounds/rain/rain-on-window.mp3"	"781add053a83a0a9ac2a6ee2ccc937fed24872d479830c0c98cd70ed03689fe9"	"true"	"https://github.com/remvze/moodist.git"	"983f7412e8cd054e76d156977c563da2028e4428"	"Pixabay Content License OR CC0 1.0"	"not-published-by-upstream"
